,name,status
20874,بشيرة زكية ظافرة,0
3322,شميم هيمان سميح,1
10227,أمان حمدون سداد,1
12477,مزن سليم هاشم,1
8602,أميمية عوف مطاع,1
12747,راجح مؤيد جريج,1
25633,يسفرة كاإر ريفان,0
15698,قابوس نديم عبدالباسط,1
11550,سكينة المثنى ثابت,1
18341,ريماس ابراهيم ثواب,1
28595,معيي مقبلة عبدالحليم,0
15273,فلوة جساس داني,1
30785,أحلام رمضان راجح,0
19162,أمارة شفيق رمزية,1
18293,سرور حجاج ثنيان,1
27285,طاهع بشر شفيق,0
436,أولياء جاسم حمد,1
35811,روث شافي سدد,0
29931,حامد نصمت نبيل,0
31606,أملة إهاب نعيم,0
10632,ماريا عدي عجرم,1
191,أخطب نوري عبدالصمد,1
14251,فخري مبارك عمارة,1
30067,لطيفة عتابة أحلام,0
33641,نشد فوزيح خاتم,0
7884,يارا فتوح حسحاس,1
20347,إيداع ورد ميمونة,0
21754,هوار فرحان الخصر,0
33138,حفصة مرحب أمية,0
18457,عاتكة يحيى زاخر,1
17034,إيثار أكمل إياد,1
18678,أليف وهبة محبوب,1
9523,غناء سهل ناظم,1
7366,ذكية عزب حكيم,1
35745,عمارة خالص خويلد,0
1545,حوراء مسعود عفان,1
20067,عزب ألوف حجاب,0
13514,رافقة عبدالبصير ناشر,1
33159,اعتدال رقية نداء,0
7452,سكينة معطي ثنيان,1
35318,نبيل بازعة ثوبة,0
25371,ظاهر أسمى نظيرة,0
6014,أمينة جهاد منصور,1
9703,شجاع باز سمير,1
28398,ابراثيم خباب شجن,0
36904,فاطمة سامية كاتيا,0
9076,حيوة كليب رامز,1
30671,خزامى سناء إجلال,0
24620,غلا آية مروة,0
33878,فتاح سمراء ذكية,0
12999,مارسيل فراج دريد,1
26781,رفرف جعفر ليت,0
21341,لجينة أنسوقة داليا,0
29712,سلمة إقدام مريم,0
27981,ريا كاتيا دانية,0
28224,ذكية رداح نعيم,0
31403,نافع خولة منيبة,0
17392,جواد راجي مشاري,1
5044,إهداف عدنان سهيل,1
4237,زاهر عبد الحسين نبال,1
12793,مهاب مطلب مهاب,1
26440,حميفة حورعء آاشم,0
24930,فهيد نضال تيمة,0
6847,حياة ممدوح شوقي,1
8898,كادي حسون فارع,1
2065,نزيهة مطر عبدالوهاب,1
19840,كوثر عراب عرفات,1
36024,راضي بهاء صبيح,0
10043,طيب خزعل نصوح,1
6255,فادي فليح مهاب,1
22773,أكبر ميرون زكية,0
22112,عبير كؤى خولة,0
789,رزان نجدت هود,1
22410,سدر نادية مرح,0
19000,رقية مراد محرم,1
2226,شريح زاهي راسم,1
32299,غسان فتيحة سلطانة,0
16101,سميحة حماد نزيه,1
26131,رافية عليم نسهل,0
30013,نزار سيارة أنيسة,0
21305,مزل صبا سامية,0
12567,كارم جبران رشوان,1
26439,انشقار إقدام أنظار,0
10171,راغبة شوقي صلاح الدين,1
26921,جيهان عادل سمعار,0
8576,مطلق كريم عباس,1
16655,بهيجة خلدون زهير,1
8326,تماضر جودة إياس,1
26519,رمزي رياض أغاريد,0
36358,فاتن ساهرة أمنية,0
32053,زاهد جساس غاي,0
34566,ثويبة شادن قابص,0
27086,همام عشير جناح,0
2169,مريم حاتم مبشر,1
33752,مكتوم ميادة أحلام,0
18743,أفراح رفاعي بشري,1
1639,أهيم هاشم هواري,1
10461,شذى عاطف أعسر,1
29287,مشاعف سادن هواري,0
23805,دعيج مناصف رانيا,0
11003,عبدالعليم ماهر رفعت,1
8229,ازدهار قيس غازي,1
1979,راقية منيع نجوان,1
432,وضحى ورد عبدالقادر,1
315,حسنية لبيب محيا,1
13432,أميمة جنادة منذر,1
7243,جبلة ميمون فكري,1
9251,فالح راكان جازم,1
6087,عمران رمزية حواس,1
9858,بشيرة محجن خلدون,1
32636,ياسر منيرة أنار,0
11888,إيحاء ساجد نامي,1
22735,كتحية ممدوظة خلينة,0
30882,لطيف قنوت عبلة,0
9120,ممدوح منصف رائد,1
33430,ظاهر نسرين آمال,0
13252,مصباح نصار قاهر,1
388,معاد عبدالخالق رياض,1
16982,رهيفة أحنف مزن,1
11892,نزيهة صلاح الدين قائد,1
11335,خويلد ساجي رمضان,1
15998,مناحي حامد عفيف,1
6581,شعبان ذياب منذر,1
23016,ندرة جدعان إسحاق,0
20350,فلوح رفيده إجلال,0
12928,أنظام شميم جميل,1
21046,فتحي شيبة كثير,0
18952,سلمة هود فتاح,1
33480,نوار إدراك مدركة,0
24450,راغبة قاسط هشيم,0
15098,ثروت اصف عباد,1
26740,ساهدة إيماب نصرت,0
28258,سعيدة بضم السين رزينة مبروكة,0
33635,ممدوح نظيرة أنصار,0
2626,فهيم شيبة إياس,1
22175,رغد أنارات مرحب,0
21242,إيمان ياسمين ميمونة,0
8613,دريد زيان راضي,1
1990,ضاوي تواب إسماعيل,1
7973,ديما شيبة ساهد,1
33559,فخرية أميمية عبلة,0
2977,بهلول رشوان نفيس,1
21281,رفعت رهيفة فنن,0
32008,محجن بثينة شاهدة,0
15030,رويشد راغد أجاويد,1
25199,هود عفان قتادة,0
856,عشير بسام نايف,1
6470,رزينة مبروك فرج,1
27728,إخلاص عرين جساس,0
17447,سهاد مظفر قاسط,1
36290,عسيز سالم أإصاف,0
25062,خطاب هديل عبادة,0
9218,إدراك خليل رفاعي,1
29547,أريج لجينة رناد,0
1677,وميض بيان مسلم,1
9757,عز ساري معين,1
12496,ساطع محمود ضاوي,1
15558,آمال نادر حسون,1
4251,معن حجاج ذاكر,1
17244,مدثر حنبل فاتك,1
24091,فنن باسلة سفيانة,0
8396,فصيحة جرير باهر,1
6287,نادين رضا عائذ,1
35329,ريم فواز مطاوع,0
3219,ماهرة مالك صفوان,1
3375,أفنان رابح دانا,1
17831,سونيا سعد خلدون,1
9928,بارية ميلاد مدثر,1
34236,مطاآة مقبلآ أغخريد,0
4269,إسراء جدعان عبدالظاهر,1
17621,مزنة رافع مالك,1
31930,أنسام علاء كافي,0
23296,جاسم سعيدة دانية,0
25922,إيناس أسماء سلامة,0
32287,جىال اعتدال أنور,0
8798,سميع مدلج خلدون,1
8637,هادف نذير ميلاد,1
24614,ولاء الدؤن عذاري فنن,0
31696,ذشرى دانيا مبروك,0
33942,رضوة سمر راقية,0
31539,بسآم هيام ألفت,0
34316,سلطان أماني سامية,0
17665,فريج فتاح صبيح,1
29874,زكريا سلطانة رامة,0
11024,رزين وهبة راجح,1
34818,مازن دابية عجاج,0
20294,رجيحة رجيحة ثوبة,0
16209,عاكف خالد عياش,1
8371,سناء صمصام كليب,1
5531,أيهم عيسى صميم,1
27413,مووى سميرة عائشة,0
15741,لبيب سعود حسان,1
12503,ثائر عز بهيج,1
17528,نجيب سعود مبارك,1
3342,ساهر ميلاد أوس,1
27439,الأوري عباس أتارة,0
16908,أحنف شمر نجم,1
12047,توليب إمام صدام,1
20656,سمير سدر سلطانة,0
34209,فكرية ثويبة مناصف,0
2567,بكار سمير راجح,1
21591,لانا أفراح رفيعة,0
11545,نسيم توفيق مصلح,1
20811,ابتسام ثنيان رفيع,0
34950,شافي مرهفة أمامة,0
6382,هاجد البراء ربيع,1
12778,ماريا أسعد عبدالجليل,1
28567,أليف بشرى دنيا,0
7713,فخرية ريان وسيم,1
27650,مارسيل أنصار بلقيس,0
24071,شاتب مصعب نواء,0
1179,حجاب بهجت نسيب,1
34963,ذضكر حصة نهال,0
9340,عائذ شهاب مصدق,1
15828,أسمى مرسي غفار,1
13412,إنشاد حابس سالم,1
4140,رنا عرين راجي,1
15933,معين خالد ذبيان,1
28790,سالم ناشئة سناء,0
21432,نصيف فائقآ مطاعئ,0
36818,دناحي باسمة أتمل,0
32323,رمزي لذة وديعة,0
36780,رشيض صئصام متيوب,0
23675,إيناس بكار عنبر,0
2653,متعب وائل نصرة,1
275,غيث بشار نائل,1
10038,سمير رافع زاهد,1
26958,باسقة غناء سنيحة,0
34038,كاىل مذار رىيحة,0
12974,نديم سرمد أنس,1
30539,نزيه شادد إخلار,0
3359,شيهانة مطيع أنعم,1
31563,مفتاح نرإس نوار,0
30906,عبادف عاطف نهاد,0
33242,أميرة فخرية لهيفة,0
14056,سلمة عرين المثنى,1
31914,سبيعة ساطع ساجي,0
19281,كافي غزوان فائز,1
22616,وهد نظيرة أزوه,0
10746,عبداللطيف رضا شاكر,1
18395,رجب كلاب أهيم,1
2780,ورد ثابت مقرن,1
22255,صفوان رضي نصرت,0
21269,مضر دحنية داليا,0
20088,أنسة سرمد حجاج,0
36636,بتول ابتسام أنسوقة,0
20852,رافع أحلام لهيفة,0
15749,عصام صديق يزيد,1
25682,فلصح جمانة بؤزعة,0
25454,معن غنيم حزاك,0
31452,قعادة داود وفيق,0
13884,معتضد عبيد سعدون,1
27374,أمارة علياء لميس,0
3682,راسم ساجي وهبة,1
27379,إناس تنال بسيمة,0
7453,شهاب شماخ ضرام,1
26748,بكر عزيا وائل,0
12310,عقيل نظير سليم,1
11771,سيف عنبر برهان,1
5801,ريحانة ثنيان حميد,1
17122,كاظمة حسين باز,1
20691,صقية جازم وهكة,0
26093,عوف سمية ألطاف,0
18223,زايد حسون رفعت,1
4713,باسقة قائد نجم,1
11114,العنود فائق أخضر,1
16614,رضوى بدر مروان,1
12106,مهند أمية سنان,1
6388,أمارة فالح فرحان,1
31841,فهد عبداللطخف حفصة,0
22827,أسمى فرقان عون,0
27034,قصي رداح رهيفة,0
7364,الحبيب ثواب سلام,1
15157,هيام فارس مطيع,1
6907,وسيمة صديق ضيف,1
7700,مناع فتوح مناع,1
9991,ميار جبران بادي,1
8425,زفر جريج سامي,1
35560,إيحاء تودد شاهرة,0
6701,عوني فيض محبوب,1
3574,غناء فاخر شافع,1
27543,ريبال انشراف هيفاء,0
3271,أنارات حنظلة تيسير,1
480,إيناس مدحة ناهض,1
36022,خلدون عايض كاسب,0
13811,صفوت معن عمرو,1
9229,فاضل صبيح رئيف,1
6881,سها نصير عبدالجميل,1
24494,بلال مناصف بازعة,0
29235,نديم رشيد مدثر,0
29414,صديى سعينة عالية,0
19095,سفيان أحنف ناصيف,1
3803,رجب حمزة رزق,1
1377,يسرا هزاع فاخر,1
16997,كفى لطيف مطاع,1
19231,معروف عكاشة دارم,1
30308,زكية إيمان رغد,0
34388,حابس أمير كعب,0
3648,لمياء عمرو ثابت,1
7127,رفيدة معاد عريب,1
36157,همام كبرى أميمة,0
3162,حواس صاعد فاضل,1
13497,هبة وليف شوكت,1
4198,ماهرة عمارة سعود,1
31128,سعاد غجاء جرير,0
34081,سعدة رفيف صريحة,0
15315,نصر ساطع رفعت,1
21328,بكر حنعم ريماس,0
17815,إباء راغب لطيف,1
35963,شكرية أفنان وهبة,0
8049,أنظار هيمان فرج,1
26599,ساطع بكري سائد,0
17454,مزينة شعبة ناظم,1
31338,أزهار عائشة جميلة,0
3328,معمر رضوان عوني,1
10910,بائقة برهان مدلج,1
31497,سمر ضياء كلاب,0
27554,أنسام شكرية نسرين,0
20160,راتب حمزة غيث,0
20869,المثنى دانية مجاهدة,0
3201,عبدالمنان أبلج نسيم,1
3015,لماح مطر حماد,1
25432,عشير عيد جبران,0
11355,مثابة عبدالسلام أغيد,1
13522,أنسام مستور نديم,1
31054,عجذج إنعام وهرف,0
11964,ضياء شكور مازن,1
25782,أمية ولهانة بشرى,0
11781,هاشم نظير سالم,1
27227,ورد ماهة راجحة,0
8184,سلطانة عوني أكمل,1
16553,إيضاح جبلة جهم,1
2770,رهام ماهر نجا,1
2448,أليف مطير سعدون,1
6676,أفراح لقمان غانم,1
24253,نجود مهرة سآيم,0
8014,مدحت فراج نوري,1
36280,مزاحش دنكا جمقل,0
23820,رنيم صفا قنوت,0
25145,هديل فكرت نبيه,0
33555,معطية أريج أوصاف,0
9107,لطفي زاهي رباح,1
34198,سراج ريفان نثشئ,0
23213,حمدون جتان سلمى,0
30895,مخلف فتحية شداي,0
37010,نجوانة باكة عفاف,0
14896,امتياز مشعل نضير,1
15972,عابدة ساطع بهاء,1
15267,رشا حجر سليم,1
2089,رشوان عمير شهيد,1
22588,ندرة أمال باسقة,0
9794,إجلال أرقم رشوان,1
16542,مسفرة سفيان شريح,1
28539,زكية طاجي فتاح,0
458,أبرار عكرمة حمد,1
37027,عواد نبيس غهيفة,0
3775,محرز حمد سفيان,1
17854,حنظلة مجتبى مكتوم,1
8252,إقبال ساعف حجاج,1
10903,إصلاح عقال فاتح,1
8404,مغيرة صبيح مأمون,1
5771,لانا زاهر جهم,1
30455,سداح جدعان مقبل,0
33087,كثال عبدالمطلب عمير,0
8176,شكري عزب عبدالباقي,1
426,انسجام بسام جامع,1
13679,ساهر فكري عزت,1
31408,ساطع مرحب بارعة,0
8581,إسراء ضرار معاد,1
25683,آيات غضنفر رافد,0
33801,مضر لين فيدي,0
21354,ثوبة انبساط انشراح,0
10441,عيسى ميمون مصباح,1
33445,الةابدين مغوطر ديما,0
9172,زغلول عروة فتح,1
1477,خزاعي عمر كلاب,1
17782,جودة براء ربحي,1
33258,زاهية كهدان حارث,0
4464,هواري مكتوم رجب,1
34938,مسلم إصلاح صريحة,0
30338,وهبة أسارير عبلة,0
24864,ستار خميس حنبل,0
853,نجلاء سامي بجير,1
29566,كنزى مزينة فوزية,0
18213,غيلان منقذ هبيرة,1
30854,رجب سبيعة سنيحة,0
18254,إيمان ماهر سهيل,1
28403,براء مرظضى معصوم,0
24606,ناصمة محمود ذياب,0
26680,سندس فكرية نصر,0
15961,أسمى قدري عبدالملك,1
36894,باسقة نوز سويد,0
27766,خزأنة عازم فصيحة,0
24069,رانيا ابتسام إخلاص,0
29758,وضحى فتحية عبدالقطوم,0
33958,غني سناء ألطاف,0
1354,فخر حامد نصار,1
13399,أطياف معلوف أريب,1
3033,عبدالرؤوف مطلق راضي,1
24690,سهل إحسظن لخنا,0
29645,أعير برهان رإيم,0
14424,إنعام زكريا مساعد,1
35125,أسمى راقية إكليل,0
14828,مجيدة عايض فضيل,1
19730,بلال ستار مظفر,1
3754,أم كلثوم عتاب حسني,1
35515,ميادة ماهة تمارة,0
